,id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
3724,650615032,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,"Kawalerka 28 m ul. Waszyngtona / A2/,,,",1800.0,PLN,2,yes,blok,28,one,600
3726,770077085,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"46 m. kw., 3 pokoje, Bielany",3500.0,PLN,Parter,yes,blok,46,three,1
3727,770342909,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,"Warszawa, Bielany, Żeromskiego",3000.0,PLN,1,yes,blok,54.4,two,10
3728,766905924,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Atrakcyjna kawalerka na Mokotowie- Bełska 8 – 30 m2,2600.0,PLN,1,yes,pozostale,30,one,490
3729,735586279,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,"Mieszkanie Bemowo 75m2, (3pokoje) blisko WAT",4200.0,PLN,2,yes,blok,75,three,500
3730,762666262,Płock,plock,,Mazowieckie,mazowieckie,Mieszkanie Audioriver Festival 3km od Plaży,2000.0,PLN,5,yes,blok,34,two,640
3731,770076267,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"Bezpośrednio, nowe, przy metrze, faktura Vat",2300.0,PLN,2,yes,apartamentowiec,17,one,1
3732,740047033,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"wynajmę mieszkanie, 2 pokoje, Biały Dom Tarchomin",2300.0,PLN,4,yes,blok,31,two,800
3733,770075220,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,Mieszkanie na wynajem 3 pokoje 58m2 Warszawa Białołęka,3300.0,PLN,Parter,no,blok,58,three,2600
3734,770074179,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,metro-Kabaty  mieszkanie wynajem,3200.0,PLN,3,yes,apartamentowiec,61.1,two,600
3735,735559877,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,"Prześlicznie wykończone mieszkanie, nowe, CH Arkadia. Metro. 4000 zł.",4000.0,PLN,Parter,yes,apartamentowiec,40,two,500
3736,770073106,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,2 pokoje z wydzieloną kuchnią - Zielony Ursynów,2500.0,PLN,2,no,blok,52,two,1
3737,770072559,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,Nowe 2 pokojowe Mieszkanie Warszawa- Białołęka,2800.0,PLN,Powyżej 10,yes,blok,46,two,350
3738,768787661,Warszawa,warszawa,Ursus,Mazowieckie,mazowieckie,"Mieszkanie do wynajęcia 58 m2 z balkonem, osiedle strzeżone z basenem",2700.0,PLN,7,yes,blok,58,three,250
3739,770070856,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,wynajmę kawalerkę 40 m,2600.0,PLN,1,yes,blok,40,one,400
3740,769724374,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Dwupokojowe 42 m2 z dużym balkonem|od poł. sierpnia,3200.0,PLN,1,yes,blok,42,two,1450
3741,770038944,Dąbrowa,dabrowa_62119,,Mazowieckie,mazowieckie,"Mieszkanie 3-pokojowe, 77m2, Przy stacji metra MŁOCINY",4700.0,PLN,2,yes,pozostale,77,three,1
3742,745864488,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Apartament przy C.H. Promenada 52 m2 + 17m taras + miejsce postojowe,3500.0,PLN,4,yes,apartamentowiec,52,two,620
3743,770070436,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Wynajmę 3 pokojowe mieszkanie górny mokotów METRO,3100.0,PLN,1,yes,blok,36,three,
3744,770070420,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,Wynajem/ Kamienica/ Ul.Lwowska /Ciche,5490.0,PLN,3,yes,pozostale,85,three,
3745,770069783,Siedlce,siedlce,,Mazowieckie,mazowieckie,Mieszkanie 2-pokojowe ul. 3 Maja nowe budownictwo,1600.0,PLN,3,yes,blok,38,two,
3746,665609289,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Stylowe studio na poddaszu w samym sercu Starego Mokotowa 54m2,3500.0,PLN,4,yes,kamienica,54,two,
3747,770068635,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,Wynajmę mieszkanie przy ul. Szczęśliwickiej w Warszawie,2600.0,PLN,2,yes,blok,47,two,
3748,770068261,Wołomin,wolomin,,Mazowieckie,mazowieckie,"Wynajmę 4 pokoje, Wołomin, 81 m2, 2 poziomy, od 1.08.2022, blisko PKP",1300.0,PLN,,yes,blok,81,four,
3749,763547144,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Urocza mini kawalerka z aneksem kuchennym Praga Południe ul. Spalinowa,1450.0,PLN,,yes,blok,14,one,
3750,770063233,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,Dwupokojowe mieszkanie z widokiem na Ogród Saski!,4200.0,PLN,,no,kamienica,50,two,
3751,702988233,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Mieszkanie 2 pokojowe na wynajem Praga Południe,2500.0,PLN,,yes,blok,44,two,
3752,770055177,Grodzisk Mazowiecki,grodzisk-mazowiecki,,Mazowieckie,mazowieckie,Nowe mieszkanie w centrum,2500.0,PLN,2,yes,apartamentowiec,37,two,380
3754,704899247,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,Mieszkanie na wynajem Białołęka Warszawa,3500.0,PLN,1,yes,blok,41.46,two,500
3755,760264924,Warka,warka,,Mazowieckie,mazowieckie,"Mieszkanie Warka, 3 pokoje, centrum, 1 piętro",800.0,PLN,1,no,blok,45.5,three,650
3756,768830769,Warszawa,warszawa,Wawer,Mazowieckie,mazowieckie,Piętro budynku w Międzylesiu ul. Mrówcza do wynajęcia,2500.0,PLN,2,yes,wolnostojacy,55,two,1
3757,770058965,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Wola-4 pokoje-55m2-garaż-wolne-wysoki standard,4300.0,PLN,1,yes,apartamentowiec,55,four,600
3758,770059167,Radom,radom,,Mazowieckie,mazowieckie,"Dla pracowników, wyposażone, 7 osób",700.0,PLN,1,yes,blok,63,three,700
3759,770058569,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,"2 pok. Wrocławska, 57m2",2700.0,PLN,5,yes,blok,57,two,507
3760,766584303,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,Przytulne mieszkanie z dużym balkonem do wynajęcia od 15.07.2022,2600.0,PLN,7,yes,blok,45,two,283
3761,650679990,Ostrołęka,ostroleka,,Mazowieckie,mazowieckie,rezerwacja_Komfortowe 2 pokojowe mieszkanie  (osiedle Villa Piano),1690.0,PLN,3,yes,apartamentowiec,35,two,300
3762,752738218,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,Mieszkanie do wynajecia,2300.0,PLN,Parter,yes,blok,35,two,450
3763,681129097,Kozienice,kozienice,,Mazowieckie,mazowieckie,Wynajmę mieszkanie 40 m2 -2 pokoje,1400.0,PLN,1,yes,blok,40,two,500
3764,689591893,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,"2 niezależne pokoje przy WUM UW SGH ul. Jasielska, od 1.08",2800.0,PLN,Parter,yes,blok,37,two,400
3765,767480002,Wołomin,wolomin,,Mazowieckie,mazowieckie,"Mieszkanie do wynajęcia, wysoki standard, Wołomin",2800.0,PLN,Poddasze,yes,apartamentowiec,40.08,two,600
3766,767774445,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,"Mieszkanie Kamienica 45m, Warszawa Ochota",2700.0,PLN,6,yes,blok,45,two,200
3767,770392598,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"Mieszkanie Nowa Mangalia (nowe), Al Sikorskiego 18",7000.0,PLN,1,yes,apartamentowiec,82,four,1300
3768,763348295,Warszawa,warszawa,Targówek,Mazowieckie,mazowieckie,oryginalne mieszkanko na Zaciszu,1300.0,PLN,Parter,yes,wolnostojacy,45,one,1
3769,761818644,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Wynajmę 3 pokojowe studenckie mieszkanie metro Płocka,3800.0,PLN,3,yes,blok,60,three,1570
3770,767075246,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,Warszawa ul.Jórskiego 4 pokojowe blisko Metra,3600.0,PLN,1,yes,apartamentowiec,110,four,300
3771,770053744,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,Śródmieście ul. Stawki- metro Dw.Gdański-39m-1 pokojowe,2300.0,PLN,3,yes,apartamentowiec,39,one,350
3772,770052631,Warszawa,warszawa,Rembertów,Mazowieckie,mazowieckie,WYNAJMĘ kawalerke w Rembertowie,1900.0,PLN,1,yes,blok,30,one,1
3773,762044549,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Kawalerka  31 m2 Praga Północ,2500.0,PLN,6,yes,kamienica,31,two,390
3774,770052886,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,Duża Kawalerka Praga Południe Metro Stadion Park Skaryszewski,1950.0,PLN,4,yes,blok,34,one,1
3775,770052783,Płock,plock,,Mazowieckie,mazowieckie,"REZERWACJA DO PONIEDZIAŁKU Płock - mieszkanie do wynajęcia, ul. Krótka",1300.0,PLN,2,yes,blok,46,two,1
3776,770052461,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Mieszkanie 2 pokojowe + Garaż/Osiedle strzeżone/C.H. Promenada,3500.0,PLN,3,yes,apartamentowiec,54,two,550
3777,770052231,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,Kawalerka Metro Szwecka,2300.0,PLN,1,yes,blok,25,one,1
3778,769374085,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,"Mieszkanie na Woli, przy metrze",3500.0,PLN,2,yes,blok,50,two,1200
3779,759932334,Chorzele,chorzele,,Mazowieckie,mazowieckie,Wynajmę mieszkanie,800.0,PLN,3,no,kamienica,49,one,1
3780,765570260,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,"Wynajmę mieszkanie w Warszawie, 5 pokoi, Praga Południe Manteuffla 3",4000.0,PLN,1,yes,blok,77,four,1
3781,770051708,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,2 pokojowe ładne mieszkanie na bliskiej Woli,2900.0,PLN,6,yes,apartamentowiec,37.13,two,80
3782,759952720,Łomianki,lomianki,,Mazowieckie,mazowieckie,Wynajmę mieszkanie 47m2 łomianki umeblowane od już,2300.0,PLN,6,yes,wolnostojacy,47,two,700
3783,766654173,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,72m2 3 duże pokoje DLA RODZIN/PRACOWNIKÓW  metro natolin,5000.0,PLN,3,yes,blok,73,three,1
3784,755757082,Radom,radom,,Mazowieckie,mazowieckie,Nowe mieszkanie 62 metry,3300.0,PLN,4,yes,blok,62,three,1
3785,766853832,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Przestronna kawalerka 25m2 na al. Jana Pawła 65 WOLNA OD ZARAZ,2200.0,PLN,Parter,yes,blok,25,one,200
3786,770050149,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Wola-40m2-browary Warszawskie-klimatyzacja-wysoki standard,5000.0,PLN,5,yes,apartamentowiec,40,two,1
3787,754077701,Płock,plock,,Mazowieckie,mazowieckie,Mieszkanie dla studentów/uczniów,1400.0,PLN,4,yes,blok,35,two,1
3788,610358253,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,"Mieszkanie, Praga Północ, 32 mk,",1900.0,PLN,2,no,kamienica,32,one,630
3789,760406469,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Mieszkanie na Mokotowie do wynajęcia,4000.0,PLN,2,yes,blok,80,three,1
3790,754160855,Płock,plock,,Mazowieckie,mazowieckie,Mieszkania dla FIRM w nowo wybudowanym budynku przy PKN Orlen,2200.0,PLN,3,yes,wolnostojacy,38,two,1
3791,762735567,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Trzy osobne pokoje na Woli,2990.0,PLN,3,yes,blok,57,three,335
3792,766099646,Radom,radom,,Mazowieckie,mazowieckie,"Wynajmę mieszkanie 3-pokojowe 74m2, ogrodzony blok.",1800.0,PLN,Powyżej 10,yes,blok,74,three,500
3793,591247515,Gózd,gozd_133761,,Mazowieckie,mazowieckie,Do wynajęcia II piętro- 100m2 w pełni wyposażone i umeblowane.,2200.0,PLN,7,yes,wolnostojacy,100,three,1
3794,737057047,Siedlce,siedlce,,Mazowieckie,mazowieckie,Do wynajęcia nowe mieszkanie nad Zalewem.,1950.0,PLN,1,yes,blok,43,two,1
3795,770046227,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,"2 pokojowe,  częściowo umeblowane, blisko metro,",2600.0,PLN,3,yes,blok,54,two,1800
3796,770045505,Julianów,julianow_28489,,Mazowieckie,mazowieckie,Mieszkanie Piaseczno,2500.0,PLN,1,yes,blok,48,two,100
3797,767034928,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Nowoczesny trzypokojowy apartament Łucka 15,7500.0,PLN,4,yes,apartamentowiec,70,three,1600
3798,770045259,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,Dwustronne 3-pokojowe Żoliborz przy parku,4000.0,PLN,1,yes,apartamentowiec,60,three,700
3799,768831692,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,dwa pokoje Podleśna,3000.0,PLN,3,yes,kamienica,31,two,500
3800,770042528,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Dwa nieprzechodnie pokoje Wola Ratusz Solidarności,3150.0,PLN,2,yes,blok,40,two,400
3801,749832249,Radom,radom,,Mazowieckie,mazowieckie,"Kawalerka 30,78 m2 własny parking tylko 8 lokali w budynku bez czynszu",1800.0,PLN,2,yes,apartamentowiec,30.78,one,540
3802,763447954,Staszów,staszow_16341,,Mazowieckie,mazowieckie,Mieszkanie do wynajęcia w centrum Kozienic 62 m2,2500.0,PLN,4,yes,blok,62,three,1
3803,755506000,Radom,radom,,Mazowieckie,mazowieckie,"Kawalerka 22,34 m2  prywatny parking 8 lokali w budynku brak czynszu",1600.0,PLN,3,yes,pozostale,22.34,one,1
3804,758053985,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"wynajem Mokotów, metro, kawalerka, bezpośrednio",2500.0,PLN,2,yes,kamienica,29,one,580
3805,768012545,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,Butikowe 2 pokoje Muranów,4900.0,PLN,Parter,yes,kamienica,40,two,350
3806,742283029,Radom,radom,,Mazowieckie,mazowieckie,Wynajmę mieszkanie Radom,1700.0,PLN,Parter,yes,blok,35,two,1
3807,733032050,Radom,radom,,Mazowieckie,mazowieckie,Mieszkanie 4 pokojowe,1750.0,PLN,3,yes,blok,58,four,1
3808,603001513,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,Kawalerka krótkie terminy i długie.,2800.0,PLN,1,yes,blok,29,one,250
3809,768817701,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"Wynajmę bezpośrednio 4-pokojowy apartament +garaż, 300m od metra",6900.0,PLN,2,yes,apartamentowiec,67,four,550
3810,766077288,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"Mieszkanie na wynajem, 2 pokoje, 42 m2, Mokotów",2500.0,PLN,5,yes,kamienica,42,two,
3811,703852036,Radom,radom,,Mazowieckie,mazowieckie,2 pokoje z kuchnią  Osiedle XV,1400.0,PLN,,yes,blok,36,two,
3812,770035521,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,NOWY !  2 Pok. Apartament w Centrum Warszawy - Solidarności 163,4500.0,PLN,,yes,apartamentowiec,45,two,
3813,770035246,Warszawa,warszawa,Wesoła,Mazowieckie,mazowieckie,"Mieszkanie 60m2 - 3pok. 2 balkony, miejsce postojowe - Stara Miłosna",2500.0,PLN,,yes,szeregowiec,60,three,
3814,729350026,Płock,plock,,Mazowieckie,mazowieckie,"3 pokojowe mieszkanie z garażem, os. Górna",2800.0,PLN,,yes,blok,65,three,
3815,770033093,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Do wynajęcia mieszkanie dwupokojowe Saska Kępa (38m2) od zaraz,1900.0,PLN,,yes,blok,38,two,
3816,746313925,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,Do wynajęcia bezpośrednio 3 pokojowe mieszkanie na os.zamkniętym ziel.,3000.0,PLN,2,yes,apartamentowiec,80,three,870
3819,741040317,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"Białołęka,Nowe, 2 pokoje 37m, 2000+cz 550zł ul.Myśliborska72c, parking",2000.0,PLN,2,yes,apartamentowiec,37,two,550
3820,670183050,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,"Mieszkanie 2-pokojowe Warszawa Bielany, ul. Nocznickiego od 1.09",2900.0,PLN,1,yes,apartamentowiec,44,two,400
3821,770030509,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,REZERWACJA Mieszkanie 2 pokoje/38m/widok na wodę i zieleń!,2600.0,PLN,2,yes,blok,38,two,2600
3822,770030470,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"Kawalerka 33m, Białołęka - Żerań",2000.0,PLN,2,yes,blok,33,one,400
3823,770030417,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,"Czteropokojowe mieszkanie Metro Słodowiec/3900+prąd,gaz,woda",3900.0,PLN,3,yes,blok,68,four,0.01
3824,753821786,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Mieszkaj  jak lubisz.,3500.0,PLN,5,no,blok,49,two,3500
3825,767194894,Ciechanów,ciechanow,,Mazowieckie,mazowieckie,Wynajmę mieszkanie m4 -47m2,900.0,PLN,3,no,blok,47,three,10
3826,604480800,Ostrów Mazowiecka,ostrow-mazowiecka,,Mazowieckie,mazowieckie,wynajmę kawalerkę,1400.0,PLN,2,yes,pozostale,40,one,200
3827,743784566,Sochaczew,sochaczew,,Mazowieckie,mazowieckie,Rezerwacja - 3-pokojowe mieszkanie na wynajem Sochaczew,2200.0,PLN,3,yes,blok,51,three,550
3828,770027349,Marki,marki,,Mazowieckie,mazowieckie,wynajmę mieszkanie,2000.0,PLN,1,yes,apartamentowiec,37,two,1
3829,769521889,Zielonka,zielonka,,Mazowieckie,mazowieckie,Dwupokojowe mieszkanie 65m2 z tarasem. Opłaty wliczone w cenę.,3000.0,PLN,1,yes,wolnostojacy,65,two,1
3830,766629557,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Kawalerka 15m2 wolna dopiero pod koniec września 2022,6000.0,PLN,Poddasze,yes,apartamentowiec,35,one,1
3831,769019981,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,"Wynajmę penthouse 3 pok z 100m2 ogrodem na dachu+2 garaż, bezpośrednio",13900.0,PLN,6,yes,apartamentowiec,88.5,three,1
3832,770026396,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,"Śródmieście, mieszkanie 3 pokoje, wszystko wliczone!",4200.0,PLN,1,yes,kamienica,60,three,170
3833,770026536,Grójec,grojec,,Mazowieckie,mazowieckie,Mieszkanie wysoki standard,2050.0,PLN,5,yes,apartamentowiec,37,one,1153.5
3834,763513268,Ząbki,zabki,,Mazowieckie,mazowieckie,"Unikalne mieszkanie z duszą zaraz przy lesie [max para +dziecko, OPIS]",2250.0,PLN,8,yes,blok,100.9,three,700
3835,770024709,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Mieszkanie  67M/ 3 POK / UL Polaka / Lux  Lokalizacja  / METRO.,3000.0,PLN,Parter,yes,blok,67,three,400
3836,657985870,Siedlce,siedlce,,Mazowieckie,mazowieckie,Kawalerka 25 m2 w Centrum Siedlce,1195.0,PLN,1,yes,blok,15,one,400
3837,702538884,Warszawa,warszawa,Targówek,Mazowieckie,mazowieckie,wynajmę mieszkanie,2600.0,PLN,4,yes,blok,47.5,three,560.69
3838,770024204,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Mieszkanie 2pokojowe z osobna kuchnia do wynajęcia,2300.0,PLN,3,yes,apartamentowiec,50,two,1
3839,691400358,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,Mieszkanie do wynajęcia ul. Sokratesa,3500.0,PLN,1,yes,blok,51,two,11111
3840,770023045,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,Ul. Nocznickiego 25 zaraz przy metrze,3100.0,PLN,5,yes,blok,42,two,670
3841,770023398,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Do wynajęcia  przytulne 2 pokojowe mieszkanie na Mokotowie,2750.0,PLN,2,yes,apartamentowiec,35,two,520
3843,719730574,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,BEZPOŚREDNIO Wynajem Mieszkanie 42m,2450.0,PLN,2,yes,blok,42,two,300
3844,770038944,Dąbrowa,dabrowa_62119,,Mazowieckie,mazowieckie,"Mieszkanie 3-pokojowe, 77m2, Przy stacji metra MŁOCINY",4700.0,PLN,1,yes,pozostale,77,three,700
3845,767725165,Zielonka,zielonka,,Mazowieckie,mazowieckie,ZIELONKA Mieszkanie na wynajem Zielonka mieszkanie 22m2,1900.0,PLN,2,yes,blok,22,one,500
3846,770023067,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,ul. Rozbrat. Mieszkanie do wynajęcia na Solcu,5000.0,PLN,3,no,kamienica,82.2,three,1
3847,770022966,Warszawa,warszawa,Ursus,Mazowieckie,mazowieckie,Skorosze ! Atrakcyjny Apartament do wynajęcia .,3800.0,PLN,1,no,apartamentowiec,71.6,three,1
3848,744655097,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,"Nowe mieszkanie do wynajęcia, 3 pokoje, Wola",3900.0,PLN,7,yes,blok,67,three,1
3849,770022411,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,"Do wynajęcia 2 pokoje z kuchnią, 48m2, Stare Bielany",3000.0,PLN,3,yes,kamienica,48,two,600
3850,770021495,Siedlce,siedlce,,Mazowieckie,mazowieckie,Dwupokojowe mieszkanie na ul. Podlaskiej do wynajęcia,1800.0,PLN,3,yes,blok,58,two,600
3851,700658445,Płock,plock,,Mazowieckie,mazowieckie,Wynajmę bardzo ładne umeblowane 2-pok mieszkanie,1300.0,PLN,6,yes,blok,30,two,350
3852,729584593,Płock,plock,,Mazowieckie,mazowieckie,"Wynajmę bardzo ładne mieszkanie 26 m, z balkonem,w pełni umeblowane.",1300.0,PLN,8,yes,blok,26,one,600
3853,769992781,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,Mieszkanie dwupokojowe do wynajęcia Białołęka,2500.0,PLN,Parter,yes,blok,48,two,1000
3854,770018338,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"wynajmę mieszkanie, 2 pokoje , Tarchomin",2400.0,PLN,5,yes,blok,44,two,750
3856,770094243,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,Wynajmę Atrakcyjne mieszkanie obok Wola Park ; blisko METRA Ulrychów,4000.0,PLN,Poddasze,yes,blok,61,two,523.75
3857,768001431,Warszawa,warszawa,Targówek,Mazowieckie,mazowieckie,Przepiękny apartament z miejscem garażowym [English version below],7500.0,PLN,3,yes,apartamentowiec,103.27,four,1
3858,748663123,Nowa Iwiczna,nowa-iwiczna,,Mazowieckie,mazowieckie,Mieszkanie do wynajęcia,2500.0,PLN,2,no,blok,53,two,1
3859,742902764,Ożarów Mazowiecki,ozarow-mazowiecki,,Mazowieckie,mazowieckie,"Dwa pokoje 38m2 nowe, słoneczne, ciche",2700.0,PLN,Poddasze,yes,blok,38,two,1
3860,767056247,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Mieszkanie do wynajęcia 33 m2 Ursynów Płn.,2500.0,PLN,Parter,yes,blok,33,two,580
3861,763438499,Ostrołęka,ostroleka,,Mazowieckie,mazowieckie,Mieszkanie kawalerka do wynajęcia w Ostrołęce,990.0,PLN,1,yes,apartamentowiec,22,one,600
3862,767027050,Otwock,otwock,,Mazowieckie,mazowieckie,Duży ładny dom Otwock- mieszkania-firma,17999.0,PLN,Parter,no,wolnostojacy,500,four,50
3863,681175720,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,"Śliczna kawalerka po remoncie – Górskiego (Nowy Świat), 30 m2, metro",2800.0,PLN,4,yes,kamienica,30.5,one,500
3864,766764007,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Wola wynajem mieszKanie,3200.0,PLN,3,yes,blok,50,two,1
3865,768803229,Warszawa,warszawa,Wilanów,Mazowieckie,mazowieckie,Mieszkanie z ogródkiem i parkingiem od 1.08. w Miasteczku Wilanów,3850.0,PLN,Parter,yes,blok,54,two,1
3866,768801870,Zielonka,zielonka,,Mazowieckie,mazowieckie,Dwupokojowe mieszkanie do wynajęcia.,2950.0,PLN,3,yes,apartamentowiec,35,two,300
3867,770010757,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,Przytulna kawalerka przy Łazienkach Królewskich,2500.0,PLN,8,yes,kamienica,32,one,600
3868,749697765,Warszawa,warszawa,Śródmieście,Mazowieckie,mazowieckie,Najem mieszkania Warszawa Stare Miasto (ul. Podwale),2450.0,PLN,3,yes,kamienica,27,one,1
3869,764082154,Warszawa,warszawa,Białołęka,Mazowieckie,mazowieckie,"Mieszkanie 2 pokoje, Białołęka,  ul. Mikołaja Trąby 2, Warszawa",2949.0,PLN,3,yes,apartamentowiec,42,two,900
3870,769200802,Radom,radom,,Mazowieckie,mazowieckie,Wynajem mieszkania od zaraz bezpośrednio Radom Gołębiów Struga Tower,2500.0,PLN,4,yes,blok,41,two,310
3871,767434069,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,Mieszkanie na bemowie blisko metra,3000.0,PLN,Parter,yes,blok,49,two,1
3872,708715343,Grodzisk Mazowiecki,grodzisk-mazowiecki,,Mazowieckie,mazowieckie,Wynajem mieszkanie -Grodzisk Mazowiecki,2100.0,PLN,3,yes,blok,28,one,680
3873,770010097,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,3 pokojowe (65 m2) mieszkanie przy ul. Modzelewskiego,3500.0,PLN,4,yes,blok,65,three,2309
3874,770008491,Radom,radom,,Mazowieckie,mazowieckie,"Przestronna kawalerka wolna od zaraz, parter, ul. Filtrowa",800.0,PLN,4,yes,blok,29,one,200
3875,651065943,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,"Wynajmę mieszkanie 44m2, ul. Zegadłowicza, blisko metra M2.",3000.0,PLN,10,yes,blok,44,one,320
3876,766892582,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,Wynajmę kawalerkę 33m2 - Warszawa Bemowo na 6 miesięcy,2400.0,PLN,3,yes,blok,33,one,
3877,770007629,Radom,radom,,Mazowieckie,mazowieckie,Wynajme kawalerke od zaraz,800.0,PLN,,yes,blok,27,one,
3878,770007238,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,Pokoj dla studentki Wum lekarski,1250.0,PLN,,yes,blok,50,two,
3879,770007120,Radom,radom,,Mazowieckie,mazowieckie,"Kawalerka wolna od zaraz ul. 11 listopada os. XV-lecie, balkon piwnica",970.0,PLN,,yes,blok,23,one,
3880,693125302,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,"Słoneczna nowa kawalerka 27m², ul. Wrzesińska, blisko UW od 1.08",2600.0,PLN,6,yes,apartamentowiec,27,one,450
